933,351.78,349.58,.,353.98
934,336.58,235.89,.,437.28
935,395.99,399.58,.,392.4
936,310.48,267.52,.,353.44
937,356.25,300.75,.,411.75
938,343.28,328.01,.,358.55
939,366.42,299.59,.,433.25
940,440,377.71,.,502.3
941,418.94,230.79,.,607.09
942,463.09,284.43,.,641.76
943,398.35,308.91,.,487.79
944,476.01,341.71,.,610.32
945,368.75,331.94,.,405.57
946,296.48,287.63,.,305.34
947,315.61,307.6,.,323.62
948,289.25,303.52,.,274.98
949,317.27,336.46,.,298.09
950,298.13,249.01,.,347.26
951,290.85,236.33,.,345.38
952,350.19,274.66,.,425.72
953,338.01,293.03,.,383
954,387.45,341.13,.,433.78
955,381.11,355.85,.,406.38
956,366.27,251.48,.,481.07
957,439.5,402.49,.,476.51
958,339.92,257.61,.,422.23
959,449.49,306.14,.,592.85
960,311.55,258.92,.,364.19
961,344.64,311.39,.,377.89
962,356.7,326.11,.,387.3
963,403.99,331.22,.,476.77
964,405.81,360.37,.,451.25
965,359.13,340.11,.,378.16
966,409.76,392.73,.,426.8
967,387.52,370.28,.,404.76
968,384.03,387.48,.,380.58
969,303.01,286.18,.,319.85
970,361.76,290.55,.,432.98
971,396.32,322.32,.,470.33
972,383.07,320.28,.,445.87
973,321.43,288.07,.,354.79
974,415.66,414.74,.,416.59
975,314.9,291.42,.,338.39
976,301.05,259.94,.,342.16
977,364.71,323.05,.,406.38
978,313.71,267.81,.,359.62
979,380.27,344.77,.,415.78
980,327.44,321.6,.,333.29
981,328.34,274.22,.,382.46
982,478.46,261.69,.,695.23
983,349.4,268.25,.,430.56
984,424.78,371.44,.,478.12
985,336.02,238.8,.,433.25
986,335.3,287.34,.,383.27
987,340.39,302.35,.,378.43
988,335.06,307.02,.,363.11
989,320.93,304.54,.,337.32
990,264.83,230.5,.,299.16
991,305.6,268.25,.,342.96
992,378.53,401.47,.,355.59
993,379.79,378.73,.,380.85
994,376.4,309.35,.,443.46
995,330.78,328.01,.,333.56
996,422,372.61,.,471.4
997,340.07,319.99,.,360.16
998,425.63,405.12,.,446.14
999,391.52,331.8,.,451.25
1000,295.49,215.77,.,375.21
1001,368.42,338.79,.,398.05
1002,407.27,375.38,.,439.16
1003,351.43,294.34,.,408.53
1004,403.73,370.72,.,436.74
1005,323.8,310.95,324.21,336.24
1006,359.33,285.16,399.34,393.48
1007,441.84,298.42,418.38,608.71
1008,396.93,342.15,406.54,442.11
1009,337.98,320.14,394.9,298.9
1010,377.35,326.7,404.34,401
1011,340.12,283.7,346.4,390.25
1012,422.99,313.14,404.88,550.94
1013,398.25,329.17,395.52,470.06
1014,354.64,273.35,404.34,386.22
1015,410.33,291.86,416.93,522.19
1016,413.96,361.68,478.67,401.54
1017,329.08,263.15,354.54,369.56
1018,354.39,307.6,386.82,368.76
1019,318.02,273.35,295.01,385.69
1020,388.94,293.03,389.22,484.57
1021,403.12,345.21,375.27,488.87
1022,362.6,363.57,354.66,369.56
1023,352.44,292.01,343.63,421.69
1024,539.52,395.64,511.02,711.89
1025,313.94,292.88,337.15,311.79
1026,321.72,287.34,269.28,408.53
1027,342.11,283.11,364.53,378.7
1028,372.04,243.61,422.35,450.17
1029,361.18,323.64,429.29,330.6
1030,371.02,281.8,424.88,406.38
1031,438.47,382.96,448.42,484.03
1032,367.38,364.59,379,358.55
1033,312.29,283.99,323.62,329.26
1034,326.2,309.79,358.62,310.18
1035,382.46,306.58,479.57,361.23
1036,377.79,314.45,428.94,389.98
1037,372.47,299.44,401.92,416.05
1038,410.62,288.94,445.18,497.73
1039,355.2,322.47,413.07,330.06
1040,421.65,395.2,410.44,459.31
1041,327.8,272.04,341.81,369.56
1042,416.13,377.57,417.43,453.4
1043,322.31,296.52,338.2,332.21
1044,343.98,267.96,362.97,401
1045,290.01,210.82,339.63,319.59
1046,458.14,330.92,449.85,593.66
1047,361.75,264.17,371.71,449.37
1048,272.23,202.07,280.53,334.1
1049,429.66,328.88,391.44,568.67
1050,306.69,273.49,355.22,291.37
1051,364.48,306.14,376.64,410.67
1052,376.44,271.75,432.66,424.92
1053,430.65,397.1,448.7,446.14
1054,338.91,275.53,336.96,404.23
1055,359.66,295.21,368.26,415.51
1056,288.02,307.6,312.1,244.35
1057,353.99,273.49,384.24,404.23
1058,356.11,334.28,386.53,347.53
1059,394.76,317.08,406.55,460.65
1060,327.09,313.58,325.52,342.16
1061,320.1,280.05,322.77,357.47
1062,376.39,281.37,470.19,377.62
1063,390.63,251.34,515.8,404.76
1064,604.71,340.98,654.05,819.1
1065,516.73,340.69,606.69,602.8
1066,460.34,373.78,492.84,514.39
1067,464.75,308.48,591.8,493.97
1068,345.77,318.1,299.14,420.08
1069,347.36,323.49,298.51,420.08
1070,419.58,391.71,445.88,421.15
1071,328.45,266.35,334.94,384.07
1072,336.1,259.65,352.21,396.43
1073,386.33,277.58,395.49,485.91
1074,385.73,305.85,415.42,435.93
1075,381.84,378.44,371.98,395.09
1076,338.32,306.73,351.84,356.4
1077,407.89,351.33,422.44,449.9
1078,332.44,266.79,338.13,392.4
1079,325.12,231.22,355.5,388.64
1080,345.87,295.21,340.05,402.34
1081,400.33,388.94,384.19,427.87
1082,344.95,280.2,365.47,389.18
1083,316.01,324.66,324.48,298.9
1084,380.2,276.99,407.53,456.08
1085,327.72,299.29,321.3,362.58
1086,316.97,225.98,302.42,422.5
1087,418.82,377.86,408.81,469.79
1088,303.42,230.2,311.83,368.22
1089,341.7,249.3,357.05,418.74
1090,321.5,246.97,364.08,353.44
1091,382.09,319.55,416.59,410.14
1092,468.14,295.21,561.49,547.71
1093,347.79,246.24,334.87,462.27
1094,436.98,274.51,472.06,564.37
1095,403.12,326.11,414.54,468.71
1096,412.65,336.03,429.99,471.94
1097,363.25,316.35,374.28,399.12
1098,336.03,260.67,351.27,396.16
1099,333.97,322.62,343.57,335.71
1100,406.6,392.29,375.99,451.52
1101,343.36,336.03,337.12,356.93
1102,352.63,314.74,397.23,345.92
1103,401.14,322.47,438.31,442.65
1104,286.8,301.04,284.66,274.71
1105,339.83,308.62,365.49,345.38
1106,420.8,327.43,440.99,493.97
1107,419.92,310.37,486.85,462.53
1108,447.02,354.68,505.57,480.81
1109,312.97,279.47,319.97,339.47
1110,321.21,259.94,302.69,401
1111,368.04,303.23,401.76,399.12
1112,366.52,341.27,379.05,379.24
1113,381.56,323.2,410.82,410.67
1114,452.69,305.85,520.08,532.13
1115,610.82,368.97,590.93,872.57
1116,288.52,336.9,271.15,257.52
1117,489.92,323.2,510.45,636.11
1118,381.47,330.19,387.42,426.8
1119,326.72,351.91,320.5,307.76
1120,397.07,344.19,427.22,419.81
1121,322.07,361.68,320.95,283.58
1122,369.43,360.95,383.68,363.65
1123,335.62,262.27,376.92,367.68
1124,283.3,196.68,322.08,331.14
1125,310.09,283.55,324.98,321.73
1126,350.21,304.1,356.54,389.98
1127,394.25,335.3,397.81,449.64
1128,413.52,406.28,425.49,408.79
1129,339.71,278.74,332.12,408.26
1130,304.68,288.51,308.64,316.9
1131,421.29,323.64,438.99,501.23
1132,320.05,293.46,315.94,350.75
1133,382.76,357.31,403.13,387.84
1134,416.36,457.3,336.51,455.28
1135,325.55,293.61,340.88,342.16
1136,322.67,244.05,333.99,389.98
1137,419.14,322.47,432.64,502.3
1138,353.92,320.28,347.19,394.28
1139,346.65,267.52,375.73,396.7
1140,396.41,347.25,424.32,417.66
1141,383.39,344.19,403.1,402.88
1142,309.61,253.82,340.9,334.1
1143,355.7,300.02,392.96,374.13
1144,315.61,274.08,328.18,344.57
1145,359.58,344.63,372.06,362.04
1146,340.78,280.34,352.56,389.45
1147,302.63,299,286.88,322
1148,375.11,332.96,419.31,373.06
1149,290.46,250.61,261.69,359.08
1150,439.63,397.39,440.42,481.07
1151,344.06,267.37,327.01,437.81
1152,365.2,296.67,324.56,474.36
1153,466.48,349.58,506.97,542.88
1154,374.7,243.9,410.69,469.52
1155,373.94,323.64,429.96,368.22
1156,444.07,347.69,426.33,558.19
1157,345.76,278.3,372.48,386.49
1158,309.06,269.12,325.84,332.21
1159,492.57,323.64,569.27,584.79
1160,415.16,293.9,477.76,473.82
1161,354.49,291.28,354.52,417.66
1162,488.28,334.57,542.26,588.02
1163,254.98,263.15,245.08,256.71
1164,279.54,290.69,231.04,316.9
1165,335.31,257.61,272.07,476.24
1166,422.88,310.66,466.95,491.02
1167,487.25,361.68,465.03,635.04
1168,379.88,368.68,443.59,327.38
1169,310.61,248.86,327.39,355.59
1170,512.78,368.09,553.74,616.5
1171,451.6,347.98,502.64,504.18
1172,365.67,352.35,351.45,393.21
1173,349.81,344.63,378.78,326.03
1174,410.58,391.85,428.41,411.48
1175,286.17,269.7,316.25,272.56
1176,428.9,348.12,477.38,461.19
1177,398.07,262.12,451.81,480.27
1178,454.06,414.3,522.15,425.72
1179,314.11,234.43,366.81,341.08
1180,301.07,276.12,300.78,326.3
1181,327.89,300.46,314.44,368.76
1182,347.56,254.11,458.5,330.06
1183,410.58,367.95,429.21,434.59
1184,377.86,345.5,419.85,368.22
1185,299.7,272.47,270.77,355.86
1186,397.87,357.45,418.22,417.93
1187,368.97,361.97,358.99,385.95
1188,358.17,305.56,394.55,374.4
1189,417.58,325.68,497.59,429.48
1190,363.24,325.09,389.15,375.47
1191,353.35,274.08,419.36,366.61
1192,341.94,322.47,320.63,382.73
1193,357.97,316.2,374.71,383
1194,341.39,322.47,327.84,373.86
1195,341.58,309.64,347.42,367.68
1196,397.72,375.96,438.5,378.7
1197,336.06,256.73,370.34,381.12
1198,323.31,262.56,349.09,358.28
1199,356.83,277.87,402.09,390.52
1200,376.5,330.05,409.2,390.25
1201,329.06,272.77,335.71,378.7
1202,347.27,268.54,321.75,451.52
1203,333.54,299,296.05,405.57
1204,355.18,276.7,395.09,393.75
1205,323.49,293.9,345.16,331.41
1206,357.1,320.87,368.78,381.66
1207,353.72,223.06,404.32,433.78
1208,409.86,298.56,438.11,492.9
1209,396.11,317.22,363.42,507.68
1210,402.28,327.43,437.58,441.84
1211,373.14,271.75,384.88,462.8
1212,374.12,336.32,470.22,315.82
1213,402.25,339.09,420.98,446.68
1214,401.64,289.97,558.03,356.93
1215,289.63,251.63,264.63,352.64
1216,276.33,281.37,276.68,270.95
1217,292.71,259.65,294.59,323.88
1218,351.17,336.03,347.65,369.83
1219,473.3,355.27,532.77,531.86
1220,367.97,345.5,364.67,393.75
1221,376.53,314.45,388.88,426.26
1222,401.98,331.65,369.29,504.99
1223,305.07,204.55,304.82,405.84
1224,526.12,381.36,516.27,680.72
1225,407.65,353.08,380.19,489.67
1226,389.88,352.35,448.53,368.76
1227,265.88,227.58,258.54,311.52
1228,391.77,317.81,402.48,455.01
1229,334.78,276.85,307.15,420.35
1230,393.7,342.44,403.81,434.86
1231,317.27,265.91,322.24,363.65
1232,398.59,334.57,375.01,486.18
1233,383.71,308.48,423.9,418.74
1234,348.66,308.62,331.24,406.11
1235,408.69,347.98,398.08,480
1236,358.41,286.32,433.86,355.05
1237,331.27,328.45,303.32,362.04
1238,450.59,318.1,584.85,448.83
1239,398.58,365.91,428.28,401.54
1240,364.96,348.27,344.81,401.81
1241,373.01,397.24,326.15,395.63
1242,394.92,278.3,390.45,516.01
1243,352.82,273.93,369.57,414.97
1244,374.18,346.23,399.77,376.55
1245,374.71,337.77,381.07,405.3
1246,300.18,262.85,306.56,331.14
1247,318.03,279.03,335.32,339.74
1248,334.51,256,360.49,387.03
1249,427.95,360.51,480.68,442.65
1250,466.4,274.37,500.54,624.29
1251,321.29,254.25,366.39,343.23
1252,318.82,301.04,300.62,354.79
1253,452.69,332.09,525.56,500.42
1254,442.94,279.62,520.56,528.63
1255,388.21,321.3,360.65,482.69
1256,382.7,328.15,426.21,393.75
1257,309.11,247.55,316.14,363.65
1258,405.06,296.38,412.48,506.33
1259,338.48,276.85,349.68,388.91
1260,386.02,282.39,473.33,402.34
1261,406.24,333.84,470.71,414.17
1262,321.29,271.31,323.8,368.76
1263,291.83,257.46,265.93,352.1
1264,367.19,289.24,378.29,434.05
1265,387.54,339.96,448.25,374.4
1266,302.96,297.54,309.48,301.85
1267,325.04,296.96,354.54,323.62
1268,320.89,252.36,318.98,391.33
1269,467.17,300.75,571.6,529.17
1270,313.97,284.57,300.94,356.4
1271,370.09,268.83,370.58,470.86
1272,405.47,315.62,461.91,438.89
1273,424.53,371.59,444.85,457.16
1274,355.2,346.81,406.72,312.06
1275,383,333.98,429.59,385.42
1276,357.83,297.54,377.64,398.31
1277,395.87,352.93,436.9,397.78
1278,334.49,279.47,342.33,381.66
1279,341.77,255.71,352.48,417.12
1280,389.25,306,394.65,467.1
1281,374.33,305.27,409.46,408.26
1282,344.77,276.26,338.52,419.54
1283,354.31,290.99,348.09,423.84
1284,370.78,257.17,374.64,480.54
1285,518.37,289.67,547.1,718.34
1286,452.34,347.1,439.1,570.82
1287,367.71,290.4,394,418.74
1288,295.79,290.55,293.62,303.19
1289,363.98,292.01,337.65,462.27
1290,537.99,400.31,560.88,652.77
1291,349.38,373.49,348.88,325.77
1292,434.6,342.44,524.88,436.47
1293,364.9,332.38,395.18,367.15
1294,297.8,249.59,315.08,328.72
1295,456.48,407.59,442.89,518.96
1296,352.53,253.82,362.73,441.04
1297,369.8,274.95,483.44,351.02
1298,341.31,353.66,302.06,368.22
1299,434.18,350.16,475.88,476.51
1300,423.83,314.89,462.1,494.51
1301,374.15,352.2,392.09,378.16
1302,345.47,321.45,407.73,307.23
1303,276.7,248.28,300.66,281.16
1304,322.11,270.14,343.29,352.9
1305,320.16,251.19,327.89,381.39
1306,466.74,391.85,496.65,511.71
1307,327.64,349.58,323.97,309.37
1308,366.52,365.91,365.16,368.49
1309,414.65,366.05,461.04,416.85
1310,370.56,352.35,384.13,375.21
1311,271.06,216.36,246.86,349.95
1312,268.64,256.73,256.21,292.98
1313,450.98,311.68,491.68,549.59
1314,423.26,334.71,450.5,484.57
1315,271.59,251.78,263.03,299.97
1316,341.4,304.54,315.42,404.23
1317,401.2,332.24,448.06,423.3
1318,383.49,267.81,438.13,444.53
1319,397.76,347.98,433.29,412.02
1320,405.77,351.18,398.76,467.37
1321,429.5,344.33,510.12,434.05
1322,370.98,292.44,385.38,435.13
1323,363.1,307.89,393.05,388.37
1324,298.8,248.72,319.5,328.18
1325,333.37,317.37,344.36,338.39
1326,387.05,267.37,433.41,460.38
1327,393.34,368.82,414.23,396.97
1328,387.39,413.86,349.72,398.58
1329,360.71,318.39,394.18,369.56
1330,469.38,319.7,546.37,542.07
1331,375.66,319.7,410.04,397.24
1332,502.98,322.76,562.68,623.49
1333,268.49,298.56,231.65,275.25
1334,372.49,317.37,377.86,422.23
1335,305.16,291.42,328.12,295.94
1336,274.16,244.93,273.81,303.73
1337,374.26,274.81,416.08,431.9
1338,410.15,296.52,442.12,491.82
1339,341.37,315.18,360.86,348.07
1340,382.16,336.17,393.19,417.12
1341,461.27,368.09,469.63,546.1
1342,294.32,262.42,305.51,315.02
1343,427.28,388.64,418.32,474.89
1344,423.81,336.75,443.41,491.28
1345,396.26,377.42,395.85,415.51
1346,361.42,357.74,383.57,342.96
1347,336.47,248.13,395.21,366.07
1348,359.47,261.98,421.07,395.36
1349,381.77,289.53,416.36,439.43
1350,382.46,325.68,373.69,448.02
1351,356.54,296.09,395.09,378.43
1352,342.5,288.07,350.51,388.91
1353,402.2,337.77,397.98,470.86
1354,352.13,268.83,382,405.57
1355,422.88,348.12,453.16,467.37
1356,338.11,264.46,321.18,428.68
1357,394,299.59,410.47,471.94
1358,435.79,340.11,424.39,542.88
1359,278.18,253.96,265.56,315.02
1360,347.9,300.02,348.06,395.63
1361,424.57,313.14,381.14,579.42
1362,377.58,333.69,380.57,418.47
1363,419.56,398.99,422.42,437.28
1364,373.34,278.6,388.84,452.59
1365,345.26,340.54,347.99,347.26
1366,439.64,333.98,382.68,602.26
1367,324.88,344.77,325.05,304.81
1368,471.6,370.72,467.63,576.46
1369,302.57,306,322.69,279.01
1370,343.66,340.98,335.75,354.25
1371,494.44,422.46,495.42,565.45
1372,272.59,225.1,287.6,305.08
1373,366.39,271.31,403.47,424.38
1374,339.74,279.03,362.57,377.62
1375,323.51,301.04,288.63,380.85
1376,337.16,319.85,328.24,363.38
1377,355.34,314.89,322.45,428.68
1378,391.91,310.37,412.49,452.86
1379,363.88,269.85,365.97,455.82
1380,455.54,321.3,432.31,613.01
1381,363.26,338.79,365.31,385.69
1382,378.78,258.34,385.38,492.63
1383,361.44,323.2,368.44,392.67
1384,424.46,316.06,447.77,509.56
1385,350.26,245.51,389.22,416.05
1386,403.58,329.9,434.44,446.41
1387,486.54,435,497.88,526.75
1388,410.15,302.65,477.64,450.17
1389,271.29,246.82,283.73,283.31
1390,406.49,316.06,450.29,453.13
1391,504.75,320.57,512.42,681.26
1392,341.71,282.97,332.55,409.6
1393,437.96,334.13,498.67,481.07
1394,444.73,379.17,437.4,517.62
1395,278.74,213.88,316.18,306.15
1396,403.27,327.43,448.05,434.32
1397,379.1,348.56,411.64,377.09
1398,320.18,307.75,331.31,321.47
1399,385.77,332.24,383.5,441.58
1400,418.8,373.92,454.87,427.6
1401,321.32,265.48,344.49,353.98
1402,369.19,239.53,424.59,443.46
1403,353.42,349,371.52,339.74
1404,378.69,324.36,382.77,428.95
1405,355.67,318.1,367.52,381.39
1406,389.04,362.7,402.87,401.54
1407,276.3,238.07,273.38,317.44
1408,405.98,358.18,449.88,409.87
1409,315.57,269.7,324.9,352.1
1410,333.89,291.13,336.68,373.86
1411,350.8,313.72,346.01,392.67
1412,319.72,196.97,361.72,400.46
1413,380.6,328.3,396.66,416.85
1414,366.7,306.58,374.24,419.27
1415,399.2,305.56,419.56,472.48
1416,354.74,330.78,398.54,334.9
1417,368.62,354.68,363.62,387.57
1418,435.11,380.19,428.47,496.66
1419,368.27,321.6,393.49,389.72
1420,354.51,302.21,392.3,369.03
1421,305.59,240.26,337.31,339.2
1422,359.52,349.44,328.12,401
1423,336.8,311.83,340.56,358.01
1424,387.32,311.83,407.74,442.38
1425,415.6,345.79,443.31,457.7
1426,367.25,270.72,388.66,442.38
1427,286.19,256.88,298.76,302.93
1428,376.39,361.53,333.06,434.59
1429,438.38,399.29,410.06,505.79
1430,425.78,280.64,432.88,563.83
1431,273.64,237.93,258.31,324.69
1432,430.82,286.18,444.6,561.68
1433,346.96,251.34,378.59,410.94
1434,425.48,305.85,469.64,500.96
1435,425.43,326.99,396.48,552.82
1436,357.84,299.15,397.83,376.55
1437,356.95,333.4,444.73,292.72
1438,343.2,298.42,346.03,385.15
1439,434.62,375.82,442.66,485.37
1440,286,247.84,275.54,334.63
1441,429.53,359.06,460.01,469.52
1442,315.12,267.37,337.98,340.01
1443,422.4,321.89,479.82,465.49
1444,342.6,328.3,372.11,327.38
1445,337.95,252.94,327.94,432.98
1446,360.12,353.22,345.47,381.66
1447,418.53,259.65,411.68,584.25
1448,441.58,332.96,434.67,557.12
1449,373.74,307.46,417.06,396.7
1450,333.05,343.75,327.22,328.18
1451,340.68,255.71,383.33,383
1452,390.51,334.42,422.93,414.17
1453,288.52,279.62,302.91,283.04
1454,341.05,231.81,409.16,382.19
1455,313.49,259.5,320.53,360.43
1456,336.71,304.54,363.42,342.16
1457,479.77,392.14,507.24,539.92
1458,385.28,339.23,389.27,427.33
1459,361.8,318.24,351.39,415.78
1460,385.04,327.43,417.54,410.14
1461,418.5,307.89,392.1,555.5
1462,434.2,385.44,441.46,475.7
1463,272.78,280.78,296.71,240.86
1464,392.73,295.36,419.22,463.61
